Date,OEM_Part_ID,Part_Name,Category,Manufacturer,Demand,Stock_Level,Sensor_Temperature,Sensor_Vibration,Sensor_Pressure,Supplier_Reliability_Score,Defect_Rate,Late_Delivery_Frequency,Lead_Time_Days,Route_Duration,Traffic_Impact,Delivery_Status,Transportation_Cost,Fuel_Consumption
2025-03-23,VW1909,Brake Pads,Braking System,Continental AG,382,557,116.32,2.31,74.38,0.93,0.02,1,15,106,High,On Time,190.77,5.66
2025-03-24,VW1910,Airbag Module,Braking System,Bosch,350,142,117.35,0.89,44.76,0.9,0.09,2,25,65,High,Delayed,88.2,11.13
2025-03-25,VW1911,Alternator,Engine,Bosch,53,620,100.24,1.47,54.66,0.9,0.07,1,20,31,Low,On Time,57.82,13.32
2025-03-26,VW1912,Brake Pads,Braking System,Exide,437,559,83.19,1.79,79.97,0.95,0.04,2,17,76,High,On Time,61.12,5.81
2025-03-27,VW1913,Battery,Braking System,Garrett Motion,125,629,97.53,1.34,44.79,0.88,0.03,4,11,30,High,On Time,54.78,13.7
2025-03-28,VW1914,Fuel Pump,Fuel System,Bosch,196,112,98.79,1.46,76.39,0.91,0.09,0,22,89,Low,On Time,164.24,8.44
2025-03-29,VW1915,Fuel Pump,Fuel System,Behr Hella,495,374,82.88,2.49,63.7,0.89,0.1,0,17,86,High,Delayed,134.93,9.66
2025-03-30,VW1916,Battery,Safety System,Garrett Motion,55,499,92.4,1.22,53.49,0.93,0.07,3,27,42,Low,On Time,105.17,13.54
2025-03-31,VW1917,Brake Pads,Braking System,Behr Hella,127,482,107.09,2.35,45.5,0.94,0.02,1,26,177,Low,In Transit,75.33,7.68
2025-04-01,VW1918,Airbag Module,Engine,Bosch,146,359,82.31,1.19,50.86,0.87,0.06,1,12,105,Medium,On Time,84.88,13.04
2025-04-02,VW1919,Fuel Pump,Safety System,Exide,360,714,96.97,1.81,79.21,0.95,0.09,1,22,107,Low,Delayed,179.0,14.75
2025-04-03,VW1920,Fuel Pump,Fuel System,Behr Hella,481,779,91.49,1.26,69.55,0.91,0.02,4,22,51,Low,Delayed,112.78,9.06
2025-04-04,VW1921,Battery,Safety System,Bosch,160,401,111.5,2.25,89.53,0.85,0.08,3,28,141,Medium,Delayed,150.48,8.49
2025-04-05,VW1922,Fuel Pump,Braking System,Bosch,303,317,101.05,0.58,95.2,0.95,0.05,0,26,50,Low,On Time,133.17,11.92
2025-04-06,VW1923,Fuel Pump,Braking System,Continental AG,447,354,82.28,0.87,44.15,0.92,0.08,4,24,50,Low,On Time,168.0,7.14
2025-04-07,VW1924,Turbocharger,Electrical,Bosch,330,720,97.91,2.4,69.82,0.9,0.03,3,14,176,High,Delayed,109.88,13.61
2025-04-08,VW1925,Brake Pads,Braking System,Garrett Motion,331,766,108.4,1.62,74.21,0.98,0.07,3,18,91,Low,Delayed,61.96,10.86
2025-04-09,VW1926,Battery,Safety System,Exide,55,455,101.85,1.78,44.32,0.93,0.04,2,14,106,Medium,Delayed,123.79,13.3
2025-04-10,VW1927,Turbocharger,Electrical,Continental AG,92,620,84.92,1.04,77.82,1.0,0.04,1,17,75,High,In Transit,192.84,13.89
2025-04-11,VW1928,Brake Pads,Braking System,Bosch,211,586,92.7,0.95,54.43,0.86,0.02,1,14,113,High,Delayed,62.85,14.31
2025-04-12,VW1929,Airbag Module,Engine,Exide,314,135,110.69,1.0,82.15,0.92,0.05,3,13,82,Medium,Delayed,85.81,7.04
2025-04-13,VW1930,Airbag Module,Braking System,Exide,148,787,103.47,0.82,41.59,0.91,0.05,1,14,163,High,Delayed,132.18,5.41
2025-04-14,VW1931,Brake Pads,Safety System,Behr Hella,142,696,105.07,2.18,84.42,0.91,0.07,1,25,120,High,In Transit,191.34,13.44
2025-04-15,VW1932,Battery,Safety System,Garrett Motion,392,465,94.9,2.43,58.75,0.92,0.02,4,28,166,High,On Time,74.39,12.09
2025-04-16,VW1933,Turbocharger,Fuel System,Behr Hella,170,709,104.26,1.88,79.74,0.94,0.03,2,16,89,Low,On Time,79.87,7.35
2025-04-17,VW1934,Fuel Pump,Engine,Exide,246,466,96.33,0.36,74.32,0.96,0.05,4,28,133,High,Delayed,149.93,5.21
2025-04-18,VW1935,Fuel Pump,Fuel System,Behr Hella,301,582,99.46,0.51,71.84,0.98,0.02,1,16,110,High,On Time,123.16,10.76
2025-04-19,VW1936,Airbag Module,Braking System,Garrett Motion,76,560,87.67,1.52,48.79,0.98,0.04,1,10,107,Low,On Time,90.05,10.57
2025-04-20,VW1937,Airbag Module,Braking System,Exide,180,404,103.93,1.66,82.02,0.86,0.02,1,10,102,Low,On Time,69.53,10.54
2025-04-21,VW1938,Turbocharger,Safety System,Behr Hella,370,540,106.78,1.83,65.36,0.85,0.01,0,27,156,Medium,Delayed,138.36,12.28
2025-04-22,VW1939,Alternator,Electrical,Bosch,385,546,110.71,1.12,55.65,1.0,0.06,4,27,101,Low,On Time,197.94,9.33
2025-04-23,VW1940,Battery,Electrical,Behr Hella,186,294,98.81,0.59,49.86,0.88,0.06,4,17,124,Low,Delayed,70.39,12.73
2025-04-24,VW1941,Brake Pads,Fuel System,Garrett Motion,209,670,106.97,1.41,95.52,0.97,0.05,1,12,39,Low,Delayed,161.2,9.49
2025-04-25,VW1942,Turbocharger,Fuel System,Bosch,418,702,96.38,0.56,99.91,0.92,0.05,1,18,171,Low,In Transit,68.93,11.44
2025-04-26,VW1943,Battery,Fuel System,Exide,427,722,107.11,1.76,42.14,0.86,0.07,4,28,78,Low,On Time,101.53,12.13
2025-04-27,VW1944,Airbag Module,Braking System,Continental AG,301,276,96.74,0.63,91.61,0.96,0.07,2,20,52,Medium,In Transit,173.35,12.83
2025-04-28,VW1945,Battery,Safety System,Behr Hella,305,455,104.39,0.77,67.98,0.9,0.06,2,19,43,Medium,In Transit,102.16,5.31
2025-04-29,VW1946,Fuel Pump,Fuel System,Behr Hella,432,677,111.99,0.32,83.02,0.89,0.04,1,16,96,Low,On Time,65.61,8.33
2025-04-30,VW1947,Alternator,Electrical,Continental AG,135,666,83.65,1.1,68.45,0.89,0.05,4,15,74,High,Delayed,56.05,6.2
2025-05-01,VW1948,Battery,Electrical,Continental AG,374,264,111.77,2.1,73.3,0.85,0.09,1,29,104,Medium,Delayed,130.64,9.0
2025-05-02,VW1949,Fuel Pump,Engine,Continental AG,392,748,82.29,2.07,63.33,0.99,0.03,2,17,160,Medium,Delayed,176.04,14.1
2025-05-03,VW1950,Battery,Engine,Continental AG,80,587,92.69,1.13,97.53,0.9,0.09,2,13,33,Medium,In Transit,172.93,11.87
2025-05-04,VW1951,Turbocharger,Fuel System,Garrett Motion,450,779,89.83,1.87,69.71,0.85,0.04,3,19,76,Low,On Time,140.84,6.21
2025-05-05,VW1952,Battery,Electrical,Exide,423,412,109.37,1.36,68.19,0.92,0.08,3,26,95,High,On Time,82.62,8.67
2025-05-06,VW1953,Alternator,Safety System,Continental AG,300,381,90.12,1.9,96.96,0.97,0.07,3,23,132,Low,In Transit,75.61,5.95
2025-05-07,VW1954,Turbocharger,Electrical,Behr Hella,207,273,100.36,1.41,99.61,0.85,0.04,4,21,104,Medium,Delayed,121.6,8.59
2025-05-08,VW1955,Fuel Pump,Braking System,Garrett Motion,296,797,109.62,2.21,46.21,0.85,0.06,4,28,103,Low,Delayed,51.99,10.59
2025-05-09,VW1956,Battery,Engine,Behr Hella,335,279,85.78,0.41,81.69,1.0,0.08,3,12,30,Low,Delayed,63.83,7.52
2025-05-10,VW1957,Fuel Pump,Safety System,Bosch,179,189,117.78,1.51,82.98,0.88,0.07,3,28,132,Low,Delayed,57.97,6.77
2025-05-11,VW1958,Brake Pads,Fuel System,Garrett Motion,491,120,109.08,2.4,46.7,0.95,0.09,1,24,156,High,Delayed,55.24,13.95
2025-05-12,VW1959,Airbag Module,Fuel System,Garrett Motion,380,746,83.91,1.7,92.87,0.99,0.09,4,23,95,Low,Delayed,74.05,6.63
2025-05-13,VW1960,Turbocharger,Braking System,Exide,303,787,112.22,2.42,67.62,0.96,0.04,2,15,146,Medium,In Transit,155.02,14.35
2025-05-14,VW1961,Airbag Module,Braking System,Behr Hella,321,226,95.07,1.94,56.08,0.91,0.08,2,23,151,Low,Delayed,69.45,12.03
2025-05-15,VW1962,Alternator,Engine,Continental AG,351,694,113.51,1.19,47.08,0.89,0.05,2,27,135,High,In Transit,77.52,9.26
2025-05-16,VW1963,Battery,Braking System,Garrett Motion,312,380,114.28,1.8,81.98,0.95,0.06,1,10,118,Low,On Time,164.19,13.54
2025-05-17,VW1964,Airbag Module,Safety System,Bosch,256,727,115.63,1.04,65.01,0.85,0.04,2,25,58,High,On Time,140.06,8.41
2025-05-18,VW1965,Battery,Fuel System,Continental AG,151,510,87.59,2.48,45.66,0.86,0.1,1,24,73,Medium,On Time,68.27,7.09
2025-05-19,VW1966,Fuel Pump,Braking System,Bosch,414,548,111.8,2.11,40.88,0.99,0.01,0,14,56,Medium,Delayed,71.99,7.18
2025-05-20,VW1967,Fuel Pump,Fuel System,Exide,275,479,82.9,0.77,94.29,0.97,0.09,0,28,120,High,In Transit,146.25,7.89
2025-05-21,VW1968,Alternator,Braking System,Behr Hella,344,677,117.5,0.59,56.17,0.85,0.05,4,24,56,Low,On Time,174.07,12.08
2025-05-22,VW1969,Turbocharger,Engine,Behr Hella,333,664,110.32,2.05,73.43,0.95,0.06,4,13,44,Medium,Delayed,172.76,14.0
2025-05-23,VW1970,Airbag Module,Engine,Garrett Motion,98,432,82.74,0.5,80.14,0.94,0.07,3,18,101,Low,Delayed,56.55,8.21
2025-05-24,VW1971,Turbocharger,Engine,Exide,477,664,103.5,0.59,87.33,0.94,0.02,3,21,158,Medium,Delayed,147.66,5.14
2025-05-25,VW1972,Battery,Safety System,Behr Hella,251,277,99.56,1.53,89.46,0.96,0.06,3,19,39,High,On Time,105.58,14.37
2025-05-26,VW1973,Turbocharger,Braking System,Continental AG,116,341,103.87,0.82,67.33,1.0,0.09,2,10,166,High,On Time,136.39,10.43
2025-05-27,VW1974,Airbag Module,Fuel System,Behr Hella,352,499,105.32,1.8,55.96,0.9,0.02,0,22,107,High,In Transit,195.13,13.68
2025-05-28,VW1975,Brake Pads,Fuel System,Exide,330,334,85.78,1.22,97.81,0.98,0.06,0,15,155,Low,On Time,133.53,13.05
2025-05-29,VW1976,Brake Pads,Engine,Exide,284,229,107.78,1.21,64.22,0.89,0.07,1,19,90,Low,In Transit,165.56,12.9
2025-05-30,VW1977,Turbocharger,Braking System,Continental AG,278,114,95.3,1.81,62.56,0.95,0.09,0,11,68,Medium,Delayed,60.39,7.34
2025-05-31,VW1978,Battery,Braking System,Continental AG,166,777,106.16,1.11,92.75,0.91,0.03,4,20,40,High,Delayed,156.31,6.17
2025-06-01,VW1979,Brake Pads,Fuel System,Behr Hella,258,486,95.75,1.51,91.76,0.86,0.09,3,27,39,High,In Transit,155.42,12.85
2025-06-02,VW1980,Alternator,Safety System,Bosch,404,373,98.48,1.68,75.11,0.91,0.03,2,10,126,Low,Delayed,71.09,14.97
2025-06-03,VW1981,Battery,Braking System,Garrett Motion,446,715,110.67,0.99,46.32,0.96,0.1,4,25,71,Medium,In Transit,60.39,11.07
2025-06-04,VW1982,Airbag Module,Electrical,Continental AG,326,557,91.4,0.36,55.92,0.89,0.02,0,25,147,Medium,Delayed,159.57,10.12
2025-06-05,VW1983,Battery,Fuel System,Exide,359,332,80.51,2.31,47.95,0.89,0.06,1,15,55,Medium,Delayed,80.51,12.9
2025-06-06,VW1984,Brake Pads,Safety System,Bosch,379,282,100.49,1.07,86.32,0.87,0.03,3,28,62,Low,In Transit,120.94,12.4
2025-06-07,VW1985,Airbag Module,Safety System,Exide,289,735,86.89,2.37,62.48,0.91,0.1,4,16,44,Low,On Time,76.23,8.77
2025-06-08,VW1986,Brake Pads,Fuel System,Garrett Motion,331,756,82.63,2.38,45.18,0.86,0.02,1,10,50,High,Delayed,116.5,14.51
2025-06-09,VW1987,Alternator,Electrical,Garrett Motion,157,394,81.91,2.06,54.61,0.89,0.06,1,24,112,Medium,Delayed,165.64,10.2
2025-06-10,VW1988,Airbag Module,Fuel System,Exide,397,508,92.19,1.2,43.98,0.93,0.03,1,16,32,Medium,Delayed,85.26,9.77
2025-06-11,VW1989,Alternator,Braking System,Exide,378,753,111.54,1.87,61.57,0.94,0.08,4,17,88,High,On Time,148.77,12.39
2025-06-12,VW1990,Alternator,Fuel System,Bosch,163,383,88.83,0.68,68.73,0.89,0.08,2,13,131,Low,On Time,174.14,12.32
2025-06-13,VW1991,Alternator,Braking System,Exide,440,196,102.88,1.29,67.8,0.96,0.09,1,27,125,Low,In Transit,147.22,14.48
2025-06-14,VW1992,Turbocharger,Fuel System,Continental AG,349,174,82.69,2.24,80.14,1.0,0.05,2,15,107,Medium,Delayed,113.05,11.63
2025-06-15,VW1993,Airbag Module,Fuel System,Behr Hella,313,247,87.45,1.39,52.13,0.88,0.07,3,11,158,Medium,Delayed,178.27,10.69
2025-06-16,VW1994,Airbag Module,Electrical,Exide,66,372,96.84,2.09,54.45,0.98,0.08,1,20,66,Medium,On Time,182.1,8.87
2025-06-17,VW1995,Fuel Pump,Fuel System,Bosch,356,143,112.35,1.0,65.28,1.0,0.06,4,28,164,Medium,Delayed,160.9,9.98
2025-06-18,VW1996,Fuel Pump,Engine,Exide,438,169,80.26,1.72,99.74,0.85,0.06,4,12,65,High,Delayed,58.49,12.36
2025-06-19,VW1997,Fuel Pump,Engine,Behr Hella,319,385,96.21,1.71,98.98,0.98,0.07,3,29,88,High,Delayed,163.99,6.85
2025-06-20,VW1998,Battery,Electrical,Bosch,357,304,102.22,0.71,76.04,0.96,0.05,3,26,60,High,In Transit,154.39,11.26
2025-06-21,VW1999,Airbag Module,Fuel System,Continental AG,224,161,86.1,1.97,59.86,0.94,0.04,2,21,168,Medium,On Time,55.24,11.58
2025-06-22,VW2000,Brake Pads,Engine,Exide,184,243,99.35,0.65,78.16,0.87,0.04,2,12,130,Low,Delayed,104.3,11.14
2025-06-23,VW2001,Battery,Engine,Behr Hella,198,799,107.1,1.94,53.71,0.97,0.05,4,18,120,Medium,Delayed,98.27,14.28
2025-06-24,VW2002,Battery,Safety System,Bosch,108,283,115.32,0.91,94.83,0.89,0.02,3,18,48,High,On Time,196.95,5.73
2025-06-25,VW2003,Airbag Module,Safety System,Behr Hella,224,733,108.36,1.9,97.07,0.95,0.09,1,28,107,Medium,On Time,184.74,6.73
2025-06-26,VW2004,Turbocharger,Safety System,Exide,284,183,80.27,1.92,58.48,0.93,0.09,2,21,70,Low,On Time,76.74,8.45
2025-06-27,VW2005,Airbag Module,Safety System,Garrett Motion,435,125,94.83,0.61,93.75,0.87,0.05,4,16,98,Low,Delayed,151.78,9.03
2025-06-28,VW2006,Fuel Pump,Fuel System,Exide,232,774,98.98,0.41,61.98,0.92,0.04,1,11,43,High,In Transit,132.72,7.2
2025-06-29,VW2007,Brake Pads,Fuel System,Behr Hella,266,512,119.69,2.02,51.56,0.91,0.01,1,21,89,Low,Delayed,174.13,6.67
2025-06-30,VW2008,Brake Pads,Fuel System,Continental AG,89,765,110.45,1.2,91.67,0.94,0.07,3,18,129,Low,In Transit,142.76,12.82
2025-07-01,VW2009,Battery,Braking System,Continental AG,136,601,85.34,0.91,51.43,0.94,0.03,0,16,175,Low,In Transit,161.25,14.66
2025-07-02,VW2010,Airbag Module,Fuel System,Behr Hella,181,469,94.04,1.52,73.82,0.85,0.03,3,21,104,Low,In Transit,68.08,9.42
2025-07-03,VW2011,Fuel Pump,Braking System,Continental AG,450,472,85.11,1.7,66.86,0.92,0.04,4,29,77,High,On Time,152.09,14.18
2025-07-04,VW2012,Fuel Pump,Braking System,Continental AG,289,497,91.04,0.83,52.27,0.92,0.04,4,13,142,Low,In Transit,139.63,6.51
2025-07-05,VW2013,Turbocharger,Electrical,Exide,482,318,97.54,2.06,83.26,0.97,0.09,3,23,127,Medium,On Time,189.1,6.01
2025-07-06,VW2014,Brake Pads,Fuel System,Bosch,197,666,85.62,1.87,63.09,0.93,0.05,0,15,99,Medium,On Time,91.62,5.54
2025-07-07,VW2015,Fuel Pump,Fuel System,Continental AG,71,798,95.4,1.75,74.73,0.97,0.08,0,26,164,High,In Transit,170.87,10.37
2025-07-08,VW2016,Fuel Pump,Engine,Exide,456,355,81.95,1.73,57.56,0.87,0.03,0,13,124,High,In Transit,151.25,13.51
2025-07-09,VW2017,Brake Pads,Fuel System,Garrett Motion,454,115,114.14,1.37,81.84,0.95,0.09,4,25,133,High,Delayed,98.38,10.99
2025-07-10,VW2018,Alternator,Electrical,Behr Hella,476,608,92.94,0.85,72.02,0.86,0.06,3,13,105,Low,On Time,55.7,14.75
2025-07-11,VW2019,Brake Pads,Safety System,Garrett Motion,384,582,87.73,0.37,61.68,0.88,0.05,3,20,142,Low,On Time,184.6,13.54
2025-07-12,VW2020,Battery,Fuel System,Exide,435,491,96.91,1.95,63.29,0.88,0.02,4,29,171,High,On Time,148.83,9.6
2025-07-13,VW2021,Turbocharger,Braking System,Exide,88,597,86.34,2.45,62.29,0.87,0.05,3,22,134,High,Delayed,68.47,6.55
2025-07-14,VW2022,Alternator,Braking System,Exide,183,110,111.84,1.98,67.5,0.98,0.07,3,19,119,High,Delayed,93.55,5.59
2025-07-15,VW2023,Brake Pads,Fuel System,Bosch,212,290,86.48,1.96,88.32,0.9,0.06,2,20,62,Medium,In Transit,86.64,13.65
2025-07-16,VW2024,Fuel Pump,Electrical,Exide,195,547,103.67,2.18,77.92,0.99,0.05,4,21,39,High,Delayed,52.13,8.11
2025-07-17,VW2025,Turbocharger,Braking System,Bosch,75,646,81.82,0.56,47.26,0.88,0.04,4,18,115,Low,On Time,131.5,14.45
2025-07-18,VW2026,Fuel Pump,Safety System,Behr Hella,116,425,101.05,0.99,59.69,0.88,0.04,4,12,39,Low,On Time,106.41,13.16
2025-07-19,VW2027,Airbag Module,Electrical,Bosch,304,484,117.28,0.62,94.33,0.97,0.07,4,14,136,High,In Transit,158.56,12.18
2025-07-20,VW2028,Airbag Module,Safety System,Garrett Motion,363,156,98.31,1.22,52.27,0.86,0.02,2,24,87,Medium,On Time,96.22,11.52
2025-07-21,VW2029,Fuel Pump,Safety System,Bosch,349,521,110.18,1.42,95.73,0.93,0.09,1,25,98,Medium,On Time,59.66,5.09
2025-07-22,VW2030,Brake Pads,Safety System,Behr Hella,443,648,106.09,2.44,88.04,0.96,0.03,3,16,167,Low,In Transit,145.0,12.53
2025-07-23,VW2031,Brake Pads,Electrical,Garrett Motion,209,331,114.43,1.48,56.1,0.91,0.08,1,26,111,Medium,On Time,97.13,12.9
2025-07-24,VW2032,Brake Pads,Engine,Bosch,290,439,101.01,1.58,99.65,0.94,0.02,3,28,56,Medium,Delayed,117.43,6.85
2025-07-25,VW2033,Fuel Pump,Fuel System,Exide,56,545,115.69,1.62,49.14,0.96,0.06,4,22,117,Low,Delayed,169.53,5.85
2025-07-26,VW2034,Fuel Pump,Electrical,Continental AG,180,779,84.29,0.57,56.47,0.85,0.06,0,25,124,Low,Delayed,182.5,6.08
2025-07-27,VW2035,Turbocharger,Electrical,Behr Hella,281,287,108.98,1.9,83.78,0.98,0.02,1,17,178,Low,On Time,68.67,5.74
2025-07-28,VW2036,Fuel Pump,Braking System,Garrett Motion,247,541,111.56,2.18,49.14,0.9,0.06,2,15,41,Medium,Delayed,185.91,10.4
2025-07-29,VW2037,Fuel Pump,Safety System,Exide,281,592,87.19,2.28,74.61,1.0,0.04,3,14,157,Medium,Delayed,130.52,5.3
2025-07-30,VW2038,Airbag Module,Engine,Continental AG,448,552,114.09,2.38,78.74,0.98,0.03,4,12,174,Low,In Transit,97.1,6.2
2025-07-31,VW2039,Turbocharger,Engine,Bosch,466,544,107.22,1.14,89.94,0.86,0.1,4,27,65,High,On Time,76.85,9.91
2025-08-01,VW2040,Airbag Module,Engine,Bosch,186,774,100.55,1.74,76.53,0.86,0.08,3,29,118,Low,In Transit,126.57,9.22
2025-08-02,VW2041,Fuel Pump,Engine,Garrett Motion,183,675,102.88,1.72,76.62,0.98,0.04,4,13,34,Medium,In Transit,150.58,9.4
2025-08-03,VW2042,Turbocharger,Engine,Continental AG,402,668,84.72,0.79,59.04,0.91,0.05,3,16,83,High,Delayed,57.58,7.25
2025-08-04,VW2043,Battery,Engine,Bosch,430,470,117.29,1.19,92.32,0.99,0.07,4,26,143,High,In Transit,112.75,9.74
2025-08-05,VW2044,Airbag Module,Engine,Continental AG,193,726,119.96,0.72,55.23,0.99,0.1,0,21,85,Low,On Time,186.46,7.8
2025-08-06,VW2045,Fuel Pump,Engine,Behr Hella,421,114,109.52,1.82,81.55,0.88,0.06,3,29,103,Medium,Delayed,104.86,9.55
2025-08-07,VW2046,Airbag Module,Engine,Continental AG,460,361,97.98,2.5,70.79,0.99,0.08,3,25,162,High,On Time,66.77,5.56
2025-08-08,VW2047,Airbag Module,Engine,Bosch,165,626,96.67,1.61,79.88,0.97,0.03,2,23,39,Medium,On Time,63.98,10.93
2025-08-09,VW2048,Airbag Module,Fuel System,Behr Hella,458,568,80.58,1.47,82.23,0.89,0.04,0,27,177,Medium,Delayed,55.19,14.05
2025-08-10,VW2049,Alternator,Safety System,Bosch,348,146,98.11,0.96,73.74,0.87,0.08,1,22,103,Medium,In Transit,88.32,11.81
2025-08-11,VW2050,Alternator,Braking System,Garrett Motion,448,333,92.03,0.99,88.55,1.0,0.08,2,28,171,High,On Time,137.13,11.67
2025-08-12,VW2051,Alternator,Electrical,Behr Hella,435,292,103.65,1.75,74.88,0.95,0.04,3,18,104,Low,In Transit,94.67,6.02
2025-08-13,VW2052,Battery,Safety System,Continental AG,319,524,86.88,0.44,90.83,0.9,0.1,2,16,114,Medium,On Time,74.33,5.5
2025-08-14,VW2053,Alternator,Electrical,Exide,204,562,110.04,2.1,41.07,0.93,0.07,2,27,137,Medium,On Time,190.68,13.03
2025-08-15,VW2054,Alternator,Braking System,Garrett Motion,280,559,110.33,1.52,46.76,0.89,0.02,2,21,146,Low,In Transit,174.1,11.85
2025-08-16,VW2055,Brake Pads,Electrical,Exide,407,710,92.01,1.85,83.89,0.97,0.06,2,12,46,Medium,Delayed,92.54,7.41
2025-08-17,VW2056,Airbag Module,Electrical,Bosch,413,352,84.27,1.4,61.99,0.91,0.03,1,10,129,High,On Time,115.04,9.48
2025-08-18,VW2057,Battery,Electrical,Exide,147,148,104.21,1.56,91.97,0.97,0.07,1,17,102,Low,In Transit,134.67,7.67
2025-08-19,VW2058,Fuel Pump,Fuel System,Garrett Motion,116,267,82.27,1.01,71.69,0.94,0.08,0,29,64,Medium,In Transit,90.78,11.6
2025-08-20,VW2059,Fuel Pump,Engine,Bosch,245,164,108.25,0.7,53.48,0.94,0.04,2,17,100,High,On Time,164.21,8.63
2025-08-21,VW2060,Fuel Pump,Fuel System,Bosch,280,721,90.62,0.84,59.77,0.88,0.08,3,21,31,Medium,On Time,56.32,6.36
2025-08-22,VW2061,Alternator,Safety System,Bosch,116,679,91.29,2.15,61.39,0.89,0.06,1,24,120,High,On Time,68.05,6.59
2025-08-23,VW2062,Airbag Module,Engine,Garrett Motion,408,757,110.83,0.94,82.28,0.99,0.03,0,11,117,High,Delayed,53.14,12.97
2025-08-24,VW2063,Airbag Module,Braking System,Continental AG,342,435,94.3,1.81,60.14,0.92,0.03,0,14,70,Low,On Time,67.34,10.16
2025-08-25,VW2064,Airbag Module,Electrical,Exide,240,157,109.65,0.79,91.54,0.9,0.07,1,25,64,Low,On Time,190.77,12.06
2025-08-26,VW2065,Brake Pads,Braking System,Continental AG,290,317,119.92,0.33,65.87,0.9,0.06,2,20,158,High,On Time,121.7,14.14
2025-08-27,VW2066,Alternator,Engine,Continental AG,233,646,89.38,2.06,51.38,0.94,0.1,2,16,91,Low,In Transit,107.71,8.82
2025-08-28,VW2067,Fuel Pump,Electrical,Continental AG,68,472,109.97,2.22,61.75,0.86,0.07,1,11,135,High,On Time,167.73,8.01
2025-08-29,VW2068,Fuel Pump,Engine,Continental AG,66,796,85.36,1.91,74.44,0.88,0.03,3,14,121,Low,Delayed,114.28,7.84
2025-08-30,VW2069,Brake Pads,Fuel System,Exide,188,367,112.21,2.0,86.06,0.95,0.02,0,24,55,Low,Delayed,80.3,8.3
2025-08-31,VW2070,Turbocharger,Fuel System,Behr Hella,244,197,109.24,0.89,57.49,0.86,0.08,3,26,179,High,In Transit,111.56,6.22
2025-09-01,VW2071,Turbocharger,Electrical,Behr Hella,447,713,95.5,0.51,59.93,0.89,0.1,4,23,99,Low,Delayed,173.96,13.27
2025-09-02,VW2072,Alternator,Fuel System,Bosch,427,398,109.29,1.21,42.91,0.98,0.09,0,22,132,High,Delayed,145.71,10.18
2025-09-03,VW2073,Brake Pads,Engine,Bosch,102,766,109.97,0.78,49.44,1.0,0.08,2,15,109,Low,On Time,113.38,14.59
2025-09-04,VW2074,Alternator,Braking System,Exide,464,330,110.48,1.42,64.31,0.88,0.03,1,27,147,High,In Transit,68.02,7.53
2025-09-05,VW2075,Alternator,Electrical,Garrett Motion,117,519,82.16,1.11,79.79,0.88,0.06,3,27,151,Medium,Delayed,152.38,6.9
2025-09-06,VW2076,Airbag Module,Engine,Behr Hella,326,188,106.59,0.73,80.86,0.98,0.05,2,23,76,Low,Delayed,114.75,8.85
2025-09-07,VW2077,Fuel Pump,Safety System,Bosch,96,582,83.4,2.49,73.79,0.95,0.08,1,24,59,Medium,On Time,131.94,10.62
2025-09-08,VW2078,Fuel Pump,Engine,Garrett Motion,392,639,108.79,1.65,56.86,0.99,0.1,3,16,107,Medium,On Time,190.7,8.42
2025-09-09,VW2079,Battery,Engine,Bosch,238,206,107.06,1.79,74.24,0.87,0.08,2,15,56,High,Delayed,97.65,12.04
2025-09-10,VW2080,Fuel Pump,Engine,Exide,419,282,86.13,0.56,55.67,0.99,0.06,4,16,128,High,On Time,63.8,6.14
2025-09-11,VW2081,Airbag Module,Fuel System,Exide,403,429,85.22,2.16,90.25,0.88,0.05,1,25,37,Low,In Transit,186.99,6.38
2025-09-12,VW2082,Fuel Pump,Safety System,Behr Hella,442,781,110.68,0.57,62.0,0.94,0.02,1,21,55,High,On Time,101.2,8.48
2025-09-13,VW2083,Airbag Module,Engine,Bosch,387,366,114.37,1.2,82.81,0.87,0.06,1,16,46,Medium,On Time,115.92,10.1
2025-09-14,VW2084,Brake Pads,Fuel System,Garrett Motion,63,692,98.41,2.04,66.53,0.98,0.09,1,14,142,Low,On Time,70.76,11.22
2025-09-15,VW2085,Fuel Pump,Engine,Bosch,258,241,82.83,2.03,84.35,0.91,0.1,2,22,40,High,In Transit,99.84,9.72
2025-09-16,VW2086,Brake Pads,Electrical,Bosch,371,105,81.59,0.61,61.9,0.88,0.08,3,13,86,Medium,In Transit,65.07,12.87
2025-09-17,VW2087,Brake Pads,Electrical,Exide,225,441,111.08,0.98,96.37,0.96,0.04,4,18,96,High,Delayed,108.44,11.29
2025-09-18,VW2088,Airbag Module,Fuel System,Bosch,239,224,112.57,0.41,69.62,0.95,0.04,2,25,174,Medium,On Time,123.14,7.01
2025-09-19,VW2089,Battery,Engine,Continental AG,226,161,89.23,1.68,60.55,0.92,0.09,4,27,132,Low,In Transit,164.34,12.9
2025-09-20,VW2090,Alternator,Braking System,Exide,367,504,95.83,1.25,95.89,0.91,0.02,4,19,75,Medium,On Time,177.97,8.15
2025-09-21,VW2091,Alternator,Engine,Bosch,302,288,80.26,2.44,69.15,0.98,0.07,0,10,124,Low,Delayed,121.51,11.9
2025-09-22,VW2092,Brake Pads,Fuel System,Garrett Motion,82,304,106.72,1.37,49.57,0.9,0.06,2,25,105,Medium,In Transit,127.69,14.34
